NAME,MSINI,A,PER,TT,K,B,DEPTH,I,R,DENSITY,TRANSITREF,TRANSITURL,ORBREF,ORBURL
,mjupiter,au,day,,m/s,,,deg,rjupiter,g/cm^3,,,,
Kepler-101 b,,0.0450089,3.487691,2455003.9,,0.02,,,0.523686,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-536 b,,0.0284473,1.8270823,2455003.526,,,0.00102336,,0.277,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-680 b,,0.0479468,3.68992629,2455003.365,,,0.000384944,,0.216,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-362 b,,0.0928099,10.327186,2454972.3793,,0.42,,,0.0785083,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-301 b,,0.0361317,2.508553,2454968.0101,,0.09,,,0.120439,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1126 b,,0.433249,108.593329,2455006.751,,,0.000295496,,0.154,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-860 b,,0.0587592,5.10137945,2455190.482,,,0.000781762,,0.289,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-403 b,,0.0718296,7.031462,2454967.45161,,0.11,,,0.111518,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-676 b,,0.0801169,11.59822172,2455013.395,,,0.00328558,,0.271,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1596 b,,0.315387,66.373379,2455007.016,,,0.000358724,,0.17,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-404 c,,0.117713,14.751166,2454970.1376,,0.85,,,0.153448,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-279 b,,0.104337,12.309681,2454970.68644,,0.69,,,0.322955,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1256 b,,0.110556,12.4127754,2454973.36,,,0.000100802,,0.133,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-411 c,,0.07255,7.83442788,2454968.223,,,0.00161524,,0.292,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-207 d,,0.0636703,5.868075,2455003.32243,,0.27,,,0.295298,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-502 b,,0.0541085,4.28686431,2454971.615,,,0.0013061,,0.426,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-297 c,,0.347807,74.920137,2454958.0377,,0.81,,,0.58346,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-436 c,,0.115577,16.79713874,2454967.042,,,0.00093025,,0.208,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-345 b,,0.0744222,7.415563,2454970.81508,,0.15,,,0.0660184,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
K2-110 b,0.0529276,0.102068,13.86375,2457275.32992,5.5,0.34,0.00111,89.35,0.236389,5.2,Osborn 2017,http://adsabs.harvard.edu/abs/2017A%26A...604A..19O,Osborn 2017,http://adsabs.harvard.edu/abs/2017A%26A...604A..19O
HATS-30 b,0.704661,0.0435518,3.1743516,2456629.76156,91.8,0.487,0.01293,86.84,1.20058,0.543,Espinoza 2016,http://adsabs.harvard.edu/abs/2016AJ....152..108E,Espinoza 2016,http://adsabs.harvard.edu/abs/2016AJ....152..108E
Kepler-1449 b,,0.112305,13.2274528,2454970.722,,,0.00018496,,0.15,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-141 c,,0.0716875,7.010606,2455007.57599,,0.31,,,0.125792,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1399 b,,0.026927,1.63865306,2454965.29,,,0.000149573,,0.112,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-504 b,,0.060873,9.54927542,2455008.757,,,0.00203581,,0.142,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-220 d,,0.180985,28.122397,2454979.91883,,0.14,,,0.0874297,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
WASP-4 b,1.22306,0.0230406,1.3382299,2454387.327787,240,0.051,0.023334,89.47,1.341,0.665,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T
Kepler-432 c,2.36402,1.17816,406.2,,62.1,,,,,,Quinn 2015,http://adsabs.harvard.edu/abs/2015ApJ...803...49Q,Quinn 2015,http://adsabs.harvard.edu/abs/2015ApJ...803...49Q
Kepler-141 b,,0.041677,3.107675,2454965.63058,,0.54,,,0.0615577,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1641 b,,0.148109,19.672266,2454967.306,,,0.000584672,,0.277,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HAT-P-67 b,,0.0657911,4.8101025,2455961.38467,,0.12,0.00696,88.8,2.11368,0.052,Zhou 2017,http://adsabs.harvard.edu/abs/2017AJ....153..211Z,Zhou 2017,http://adsabs.harvard.edu/abs/2017AJ....153..211Z
Kepler-1026 b,,0.199129,36.5156053,2454984.292,,,0.00074529,,0.197,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-488 b,,0.0427479,3.12082923,2454972.466,,,0.0178009,,1.409,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-999 b,,0.070282,5.991857235,2454957.897328,,,0.000183,,0.222119,,Holczer 2016,http://adsabs.harvard.edu/abs/2016ApJS..225....9H,Holczer 2016,http://adsabs.harvard.edu/abs/2016ApJS..225....9H
Kepler-1029 b,,0.0493183,4.41769648,2454966.961,,,0.00023104,,0.112,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-754 b,,0.11898,14.5596237,2454968.962,,,0.00027889,,0.179,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-524 c,,0.0307775,1.88897906,2454965.097,,,0.0000570025,,0.086,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-256 e,,0.0949212,10.681572,2454964.55493,,0.04,,,0.209653,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
HATS-10 b,0.524155,0.0449161,3.312846,2456457.88193,67,0.34,0.0082,87.79,0.969,0.7,Brahm 2015,http://adsabs.harvard.edu/abs/2015AJ....150...33B,Brahm 2015,http://adsabs.harvard.edu/abs/2015AJ....150...33B
Kepler-189 b,,0.0932453,10.399931,2454974.51092,,0.23,,,0.107949,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
K2-138 e,,0.0780677,8.26144,2457740.6451,,0.44,0.00122,88.7,0.298919,,Christiansen 2018,http://adsabs.harvard.edu/abs/2018AJ....155...57C,Christiansen 2018,http://adsabs.harvard.edu/abs/2018AJ....155...57C
Kepler-691 b,,0.0639541,8.114379,2455009.339,,,0.00141903,,0.186,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-101 c,,0.0648349,6.029809,2454965.48205,,0.66,,,0.118655,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-653 c,,0.0183692,0.90037648,2454966.119,,,0.0000339889,,0.07,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1537 b,,0.0233115,1.4444538,2454965.806,,,0.000192654,,0.105,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-750 c,,0.0524304,4.08899022,2454968.761,,,0.00015277,,0.145,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-520 c,,0.0607231,5.21104261,2454964.54,,,0.0000870489,,0.095,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-135 b,1.88193,0.0243585,1.4013794,2455230.9902,346,0.8,0.0194,82,1.3,1.5792,Spake 2015,http://adsabs.harvard.edu/abs/2016PASP..128b4401S,Spake 2015,http://adsabs.harvard.edu/abs/2016PASP..128b4401S
Kepler-81 c,,0.0885967,12.04,,,,,,0.211,,Xie 2012,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X,Xie 2013,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X
Kepler-156 c,,0.123783,15.906801,2455010.93315,,0.64,,,0.227496,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-127 d,,0.260742,48.630408,2455005.54709,,0.62,,,0.235525,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-657 b,,0.165833,24.54350418,2455020.92,,,0.00101442,,0.314,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1311 b,,0.0994127,11.1726994,2454973.006,,,0.0000617796,,0.111,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-449 c,,0.201945,33.6727,,,,,,,,Van Eylen 2015,http://adsabs.harvard.edu/abs/2015ApJ...808..126V,Van Eylen 2015,http://adsabs.harvard.edu/abs/2015ApJ...808..126V
Kepler-1092 b,,0.294279,58.6017925,2454970.669,,,0.000374036,,0.185,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1214 b,,0.131197,18.82634264,2454967.702,,,0.000726842,,0.211,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-275 c,,0.124722,16.088134,2454972.49745,,0.06,,,0.301543,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-482 b,,0.261363,56.35418576,2454977.836,,,0.000909023,,0.211,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1495 b,,0.382908,85.273256,2455015.368,,,0.000680166,,0.262,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-201 c,,0.557119,151.884058,2455009.41816,,0.92,,,0.25426,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
K2-30 b,0.577897,0.0484016,4.098503,2457063.80714,78.7,0.662,0.01603,86.92,1.06337,0.64,Johnson 2016,http://adsabs.harvard.edu/abs/2016AJ....151..171J,Johnson 2016,http://adsabs.harvard.edu/abs/2016AJ....151..171J
Kepler-208 c,,0.0747634,7.466623,2454965.77383,,0.27,,,0.124008,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-722 c,,0.440295,105.144749,2455011.367,,,0.000619014,,0.252,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1174 b,,0.0718111,6.89225223,2454965.464,,,0.000190164,,0.142,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-274 b,,0.100488,11.634788,2454973.49696,,0.2,,,0.13739,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-581 b,,0.23121,40.6069821,2455032.258,,,0.000570254,,0.235,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-693 b,,0.110433,15.37563332,2455006.613,,,0.0165328,,0.908,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1102 b,,0.266647,51.3285623,2455010.672,,,0.000656384,,0.237,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
GJ 9827 c,0.00760583,0.0394192,3.648083,2457742.19944,1.39,0.469,0.000361,88.05,0.115902,6.4,Rodriguez 2018,http://adsabs.harvard.edu/abs/2018AJ....155...72R,Rodriguez 2018,http://adsabs.harvard.edu/abs/2018AJ....155...72R
Kepler-769 c,,0.131614,15.9870174,2454970.591,,,0.000180902,,0.16,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-652 b,,0.0502867,4.18200253,2455005.79,,,0.000696432,,0.222,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-420 b,,0.381935,86.647661,2455006.79454,,,,89.66,0.94,2.1,Santerne 2014,http://adsabs.harvard.edu/abs/2014A%26A...571A..37S,Santerne 2014,http://adsabs.harvard.edu/abs/2014A%26A...571A..37S
HATS-14 b,1.06798,0.0381546,2.766741,2456408.76462,158,0.18,0.0131103,88.83,1.039,1.191,Mancini 2015,http://adsabs.harvard.edu/abs/2015A%26A...580A..63M,Mancini 2015,http://adsabs.harvard.edu/abs/2015A%26A...580A..63M
Kepler-75 b,9.98356,0.0807413,8.884924,,1288,0.14,,89.1,1.03,11,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...554A.114H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...554A.114H
Kepler-326 c,,0.0539767,4.580358,2454967.07605,,0.26,,,0.1249,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-554 b,,0.0293274,1.90220856,2455003.45,,,0.00189138,,0.383,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1649 b,,0.0498583,8.68909,2454966.2348,,0.34,0.00153,89.57,0.0980893,,Angelo 2017,http://adsabs.harvard.edu/abs/2017AJ....153..162A,Angelo 2017,http://adsabs.harvard.edu/abs/2017AJ....153..162A
HAT-P-43 b,0.665286,0.044362,3.332687,2455997.37106,87.7,0.19,0.01423,88.7,1.30934,0.39,Boisse 2013,http://adsabs.harvard.edu/abs/2013A%26A...558A..86B,Boisse 2013,http://adsabs.harvard.edu/abs/2013A%26A...558A..86B
Kepler-1294 b,,0.463098,115.6862258,2455079.988,,,0.000889232,,0.285,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-249 c,,0.0723886,7.113702,2455007.32459,,0.79,,,0.134713,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1282 b,,0.0315297,2.13194651,2454966.654,,,0.000245549,,0.138,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-740 b,,0.0444161,3.58410122,2455003.428,,,0.00233579,,0.408,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-79 c,,0.183622,27.402,,,,,,0.339,0.62,Jontof-Hutter 2014,http://adsabs.harvard.edu/abs/2014ApJ...785...15J,Xie 2013,http://adsabs.harvard.edu/abs/2013ApJS..208...22X
Kepler-251 c,,0.126914,16.514043,2455009.11632,,0.2,,,0.247123,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-15 b,0.66177,0.0571382,4.942782,2454969.328651,78.7,0.554,0.00992016,87.44,0.96,0.93,Endl 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...13E,Endl 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...13E
Kepler-851 b,,0.078449,8.50699658,2454967.643,,,0.000319337,,0.15,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1342 b,,0.032467,2.21571036,2454964.822,,,0.000278556,,0.148,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-302 b,,0.189725,30.184104,2454979.64006,,0.73,,,0.362209,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-781 b,,0.101967,13.2140732,2454973.587,,,0.00117992,,0.258,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-317 b,,0.0611582,5.524242,2454968.61931,,0.3,,,0.186457,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-152 c,,0.387942,88.255055,2454986.78027,,0.25,,,0.213222,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-343 b,,0.0844802,8.96855,2454972.38991,,0.73,,,0.215006,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1161 b,,0.0797661,10.71252541,2454970.166,,,0.00116486,,0.19,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
CoRoT-16 b,0.535943,0.0617874,5.35227,2454923.9138,61.96,0.825,0.010201,85.01,1.17,0.44,Ollivier 2012,http://adsabs.harvard.edu/abs/2012A%26A...541A.149O,Ollivier 2012,http://adsabs.harvard.edu/abs/2012A%26A...541A.149O
Kepler-907 b,,0.126784,15.86621821,2454974.088,,,0.0000665856,,0.107,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1402 b,,0.0303322,2.03387914,2454964.917,,,0.0000692224,,0.068,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-59 b,,0.103167,11.8681707,2454970.74767,,0.9612,,,0.100246,,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S
Kepler-98 b,0.010276,0.0260305,1.54168,2455003.54328,1.82,0.56,0.000268206,,0.177536,2.18,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M
Kepler-192 b,,0.090395,9.926746,2455008.68501,,0.38,,,0.244446,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1259 b,,0.013815,0.66308526,2454964.979,,,0.000293094,,0.128,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-202 c,,0.125725,16.282493,2455013.79623,,0.31,,,0.165046,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1142 b,,0.134547,18.3027248,2454975.892,,,0.00019544,,0.131,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-339 c,,0.0715337,6.988055,2454965.5611,,0.46,,,0.102596,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
WASP-59 b,0.859026,0.0696866,7.919585,2455830.95559,109.6,0.29,0.0169,89.27,0.775,2.3868,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H
WASP-54 b,0.630293,0.049881,3.6936411,2455518.35087,73,0.49,0.0086,84.97,1.653,0.186966,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F
Kepler-1542 b,,0.0479144,3.95116882,2454967.222,,,0.0000529984,,0.068,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HAT-P-8 b,1.29241,0.0449613,3.076337,2454437.67587,153.1,0.2349,0.00834482,87.8,1.5,0.568,Latham 2009,http://adsabs.harvard.edu/abs/2009ApJ...704.1107L,Latham 2009,http://adsabs.harvard.edu/abs/2009ApJ...704.1107L
Kepler-446 b,,0.0159282,1.565409,2454965.9135,,0.601,0.00329,87.42,0.137,,Muirhead 2015,http://adsabs.harvard.edu/abs/2015ApJ...801...18M,Muirhead 2015,http://adsabs.harvard.edu/abs/2015ApJ...801...18M
Kepler-1533 b,,0.977788,308.5471,2455129.068,,,0.00043514,,0.309,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-15 b,0.541448,0.0499436,3.7521,2454584.69819,63.4,0.525,0.00969,85.96,1.379,0.247,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T
Kepler-425 b,0.248704,0.0464979,3.79701816,,34,0.602,0.01364,87.02,0.978,0.27,Hebrard 2014,http://adsabs.harvard.edu/abs/2014A%26A...572A..93H,Hebrard 2014,http://adsabs.harvard.edu/abs/2014A%26A...572A..93H
Kepler-767 b,,0.572614,161.5280101,2455031.001,,,0.0042211,,0.592,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-445 b,,0.022904,2.984151,2454966.1194,,0.001,0.00457,89.74,0.144,,Muirhead 2015,http://adsabs.harvard.edu/abs/2015ApJ...801...18M,Muirhead 2015,http://adsabs.harvard.edu/abs/2015ApJ...801...18M
XO-4 b,1.60219,0.05524,4.1250828,2454485.933323,168.6,,0.00776,88.8,1.33,0.903229,Narita 2010,http://adsabs.harvard.edu/abs/2010PASJ...62L..61N,Narita 2010,http://adsabs.harvard.edu/abs/2010PASJ...62L..61N
WASP-48 b,0.969551,0.034488,2.143634,2455364.55043,136.02,0.73,0.0096,80.09,1.67,0.2793,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E
Kepler-566 b,,0.128317,18.42794624,2455011.44,,,0.000605652,,0.192,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
